project_number,hdp_id,project_title,crf_name,heal_crf_id,source,input_path
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Emotional Distress Depression SF 4a [PROMIS],HEALCDE:promis-emotional-distress-depression-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Fatigue SF 4a [PROMIS],HEALCDE:promis-short-form-4a-fatigue,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,GAD (choice=Generalized Anxiety Disorder (GAD) - 7 item*),HEALCDE:generalized-anxiety-disorder-7,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Michigan Body Map (Chronic),HEALCDE:mbm,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Multidimensional Scale of Perceived Social Support- MSPSS,HEALCDE:mspss,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,PHQ (choice=Patient Health Questionnaire (PHQ) - 9 item*),HEALCDE:patient-health-questionnaire-9,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Pain Anxiety Symptom Scale - PASS,HEALCDE:pass,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Pain Intensity 1a [PROMIS],HEALCDE:promis-pain-intensity-1a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Pain Interference SF 8a [PROMIS],HEALCDE:promis-pain-interference-8a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Patient Global Impression of Change *2 item- PGIC,HEALCDE:pgic,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Physical Function CAT [PROMIS],HEALCDE:promis-physical-functional-cat,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Primary Care PTSD Screen for DSM 5- PC PTSD 5,HEALCDE:pc-ptsd-5,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Self-Compassion Scale Short Form- SCS SF,HEALCDE:scs-sf,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Severity of Substance Use *Past 30 days v1.0 Short Form 7a [PROMIS],HEALCDE:promis-severity-of-substance-use-7a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Sleep (choice=Sleep Duration Question),HEALCDE:sleep-duration,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Sleep Disturbance SF 4a [PROMIS],HEALCDE:promis-sleep-disturbance-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
RM1DA055301,HDP00039,Healing Opioid Misuse and Pain Through Engagement (HOPE) Trial,Tobacco  Alcohol  Prescription medications  and other Substance Part 2 - TAPS 2,HEALCDE:taps2,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UH2AR076719-01,HDP00308,Novel Imaging of Endplate Biomarkers in Chronic Low Back Pain,29 Profile v2.1 [PROMIS],HEALCDE:promis-29-profile-v2.1,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UH2AR076719-01,HDP00308,Novel Imaging of Endplate Biomarkers in Chronic Low Back Pain,Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UH2AR076719-01,HDP00308,Novel Imaging of Endplate Biomarkers in Chronic Low Back Pain,GAD (choice=Generalized Anxiety Disorder (GAD) - 2 item),HEALCDE:gad2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UH2AR076719-01,HDP00308,Novel Imaging of Endplate Biomarkers in Chronic Low Back Pain,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UH2AR076719-01,HDP00308,Novel Imaging of Endplate Biomarkers in Chronic Low Back Pain,PHQ (choice=Patient Health Questionnaire (PHQ) - 2 item),HEALCDE:phq2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UH2AR076719-01,HDP00308,Novel Imaging of Endplate Biomarkers in Chronic Low Back Pain,Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UH2AR076719-01,HDP00308,Novel Imaging of Endplate Biomarkers in Chronic Low Back Pain,Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UH2AR076719-01,HDP00308,Novel Imaging of Endplate Biomarkers in Chronic Low Back Pain,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UH2AR076719-01,HDP00308,Novel Imaging of Endplate Biomarkers in Chronic Low Back Pain,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UH2AR076719-01,HDP00308,Novel Imaging of Endplate Biomarkers in Chronic Low Back Pain,Sleep (choice=Sleep Duration Question),HEALCDE:sleep-duration,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
1UH2AR076719-01,HDP00308,Novel Imaging of Endplate Biomarkers in Chronic Low Back Pain,Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
U19NS130607,HDP00902,INTERCEPT: Integrated Research Center for human Pain Tissues,Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
U19NS130607,HDP00902,INTERCEPT: Integrated Research Center for human Pain Tissues,GAD (choice=Generalized Anxiety Disorder (GAD) - 2 item),HEALCDE:gad2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
U19NS130607,HDP00902,INTERCEPT: Integrated Research Center for human Pain Tissues,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
U19NS130607,HDP00902,INTERCEPT: Integrated Research Center for human Pain Tissues,PHQ (choice=Patient Health Questionnaire (PHQ) - 2 item),HEALCDE:phq2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
U19NS130607,HDP00902,INTERCEPT: Integrated Research Center for human Pain Tissues,Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
U19NS130607,HDP00902,INTERCEPT: Integrated Research Center for human Pain Tissues,Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
U19NS130607,HDP00902,INTERCEPT: Integrated Research Center for human Pain Tissues,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
U19NS130607,HDP00902,INTERCEPT: Integrated Research Center for human Pain Tissues,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
U19NS130607,HDP00902,INTERCEPT: Integrated Research Center for human Pain Tissues,Sleep (choice=Sleep Duration Question),HEALCDE:sleep-duration,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
U19NS130607,HDP00902,INTERCEPT: Integrated Research Center for human Pain Tissues,Substance Use Screener (choice=TAPS 1),HEALCDE:taps-1,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
3UH3AT009763-04S1,HDP00464,SMART Stepped Care Management for Low Back Pain in Military Health System,Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
3UH3AT009763-04S1,HDP00464,SMART Stepped Care Management for Low Back Pain in Military Health System,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
3UH3AT009763-04S1,HDP00464,SMART Stepped Care Management for Low Back Pain in Military Health System,Pain Intensity (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
3UH3AT009763-04S1,HDP00464,SMART Stepped Care Management for Low Back Pain in Military Health System,Pain Interference (choice=PEG (for chronic pain)),HEALCDE:peg,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
3UH3AT009763-04S1,HDP00464,SMART Stepped Care Management for Low Back Pain in Military Health System,Physical Functioning/QOL (choice=PROMIS Physical Functioning Short Form 6b),HEALCDE:physical-function-6b,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
3UH3AT009763-04S1,HDP00464,SMART Stepped Care Management for Low Back Pain in Military Health System,Sleep (choice=PROMIS Sleep Disturbance 6a),HEALCDE:sleep-disturbance-6a,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
4UH3AR076729-02,NA,The Spine Phenome Project: Enabling Technology for Personalized Medicine,Ability to Participate in Social Roles and Activities SF 4a [PROMIS],HEALCDE:promis-ability-to-participate-in-social_roles-and-activities-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
4UH3AR076729-02,NA,The Spine Phenome Project: Enabling Technology for Personalized Medicine,Demographics (choice=Adult Demographics),HEALCDE:adult-demographics,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
4UH3AR076729-02,NA,The Spine Phenome Project: Enabling Technology for Personalized Medicine,Emotional Support SF 4a [PROMIS],HEALCDE:promis-emotional-support-4a,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
4UH3AR076729-02,NA,The Spine Phenome Project: Enabling Technology for Personalized Medicine,Fatigue SF 4a [PROMIS],HEALCDE:promis-short-form-4a-fatigue,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
4UH3AR076729-02,NA,The Spine Phenome Project: Enabling Technology for Personalized Medicine,Fear Avoidance Belief Questionnaire Physical Activity- FABQ PA,HEALCDE:fabq-physical-activity,mappings/study-crf-mappings/from-heal-cde-team/crf-heal-cde-ids.csv,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
4UH3AR076729-02,NA,The Spine Phenome Project: Enabling Technology for Personalized Medicine,GAD (choice=Generalized Anxiety Disorder (GAD) - 2 item),HEALCDE:gad2,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
4UH3AR076729-02,NA,The Spine Phenome Project: Enabling Technology for Personalized Medicine,Global Satisfaction with Treatment (choice=PGIC),HEALCDE:pgic,Internal header_crf_mappings column mappings,mappings/study-crf-mappings/from-heal-cde-team/HEALCommonDataElemen_DATA_LABELS_2025-02-07_1028.csv
